x,y,ent1_id,ent2_id,ent1,ent2,lang,type
-37.25241,87.45607,16735,9550,"Нагиб,_Мохаммед",Muhammad_Naguib,ln,Person
-31.855701,-35.417355,16736,8087,Louise_of_Sweden,Ловиса_Шведская,en,Person
-24.669598,55.51796,16737,16368,Нагаон,Nagaon,ln,City
-63.48723,-22.666273,16738,3969,Louis_XI_of_France,Людовик_XI,en,Person
-14.032618,85.77818,16739,20526,"Нагаи,_Такаси",Takashi_Nagai,ln,Scientist
-64.767136,-23.208443,16740,11951,Louis_Jourdan,"Журдан,_Луи",en,Artist
60.772522,68.109924,16741,23942,"Навас,_Хесус",Jesús_Navas,ln,SoccerPlayer
-38.626633,-38.24579,16742,17281,"Louis_I,_Prince_of_Monaco",Луи_I_(князь_Монако),en,Person
-18.68015,-20.8033,16743,1502,"Наварро,_Дэйв",Dave_Navarro,ln,MusicalArtist
-64.43637,-22.691004,16744,2181,"Louis_I,_Count_of_Nevers",Людовик_I_(граф_Невера),en,Person
-23.514977,57.934566,16745,16378,Набарангпур,Nabarangpur,ln,Town
-48.821198,-40.580612,16746,17673,"Louis_Henri,_Duke_of_Bourbon","Конде,_Людовик_IV_Бурбон",en,Person
-5.483044,63.57376,16747,22360,НАСА,NASA,ln,GovernmentAgency
-48.064686,-39.986683,16748,5717,"Louis_Antoine,_Duke_of_Angoulême",Людовик_(герцог_Ангулемский),en,Person
39.286648,-89.78329,16749,13834,Мёртвые_пледов_не_носят,Dead_Men_Don't_Wear_Plaid,ln,Film
-3.3936653,-70.88904,16750,6715,Loud_(Rihanna_album),Loud,en,Album
-5.6337075,-23.428493,16751,28918,"Мёрдок,_Айрис",Iris_Murdoch,ln,Writer
-14.555643,34.876007,16752,25673,Lot_(river),Ло_(река),en,River
-23.275635,17.30353,16753,900,Мюнхен,Munich,ln,City
70.009254,10.505613,16754,10475,Lost_in_Translation_(film),Трудности_перевода,en,Film
6.3438354,18.60201,16755,9600,"Мюллер,_Мишель",Michel_Muller,ln,Artist
-51.10639,0.03467465,16756,15171,Lorenzo_Tonelli,"Тонелли,_Лоренцо",en,SoccerPlayer
-34.467,-20.60447,16757,23690,"Мюллер,_Карл_фон",Karl_von_Müller,ln,MilitaryPerson
-54.065807,47.109356,16758,25893,Lorca_FC,Ла_Хойя_Лорка,en,SoccerClub
-17.747843,-20.70556,16759,6188,"Мэтьюс,_Дэйв",Dave_Matthews,ln,MusicalArtist
-51.159023,-31.807135,16760,17297,"Lorca,_Spain",Лорка_(город),en,Settlement
-34.49911,-36.57579,16761,22752,Мэри_(кронпринцесса_Дании),"Mary,_Crown_Princess_of_Denmark",ln,Person
12.505902,49.931572,16762,17299,Lopigna,Лопинья,en,Settlement
-16.950169,-69.09322,16763,20424,Мэрайа_Мунди_и_шкатулка_Мидаса,The_Adventurer:_The_Curse_of_the_Midas_Box,ln,Film
50.996162,-77.33932,16764,13487,Look_at_Yourself,Look_at_Yourself,en,Album
68.91393,-35.748474,16765,28584,Мэкки-Нож,Mack_the_Knife_(film),ln,Film
78.509544,-11.579621,16766,16553,Look_Back_in_Anger_(1959_film),"Оглянись_во_гневе_(фильм,_1959)",en,Film
34.787464,-39.25539,16767,4074,"Мэй,_Тереза",Theresa_May,ln,OfficeHolder
10.694486,-74.30582,16768,17315,Lonçon,Лонсон,en,Settlement
32.88138,-44.971825,16769,17310,"Мэй,_Имельда",Imelda_May,ln,MusicalArtist
29.100065,-51.10267,16770,20883,Long_Live_the_Loud,Long_Live_the_Loud,en,Album
16.45345,-8.821576,16771,6586,"Мэдсен,_Вирджиния",Virginia_Madsen,ln,Artist
77.085144,-39.76125,16772,12049,Long_Day's_Journey_into_Night_(1962_film),"Долгий_день_уходит_в_ночь_(фильм,_1962)",en,Film
-21.593884,49.029278,16773,16540,Мьялос,Mialos,ln,Settlement
17.717354,26.251122,16774,14441,Lone_Scherfig,"Шерфиг,_Лоне",en,Artist
-8.069819,61.748966,16775,24400,"Мьер,_Ирам",Hiram_Mier,ln,SoccerPlayer
78.59265,9.079182,16776,11507,London_(2005_American_film),Лондон_(фильм),en,Film
44.442413,3.7796602,16777,22446,Мышиная_охота,MouseHunt_(film),ln,Film
-64.53034,-66.759895,16778,25655,"Lokve,_Alibunar",Локве_(община_Алибунар),en,Village
49.39879,-63.85516,16779,19500,Мы_поедем_в_Довиль,We_Will_Go_to_Deauville,ln,Film
19.869703,61.88583,16780,14591,Lois_Chiles,"Чайлз,_Лоис",en,Artist
-37.6784,86.06713,16781,28442,Мухаммед_Надир-шах,Mohammed_Nadir_Shah,ln,Person
-12.920721,11.65598,16782,14699,Logan_Henderson,"Хендерсон,_Логан",en,MusicalArtist
-38.325516,86.355675,16783,22410,"Мухаммед,_Муртала",Murtala_Mohammed,ln,Person
-67.17611,-20.417974,16784,11129,Lluís_Homar,"Омар,_Луис",en,Artist
-15.511662,34.79676,16785,22460,Мутала_(река),Motala_ström,ln,River
-66.527336,46.25962,16786,25563,Lluçà,Льюса,en,Settlement
-2.4075992,55.43528,16787,22388,Мустьяла,Mustjala,ln,Village
48.565002,27.141298,16788,8097,Livonian_War,Ливонская_война,en,MilitaryConflict
-45.396694,78.03146,16789,22396,Мустафа_Наили-паша,Mustafa_Naili_Pasha,ln,Person
24.898546,-20.033442,16790,13491,Living_the_Blues,Living_the_Blues,en,Album
-0.3387302,-6.242225,16791,14014,"Мусонда,_Чарли","Charly_Musonda_(footballer,_born_1996)",ln,SoccerPlayer
18.526157,6.976203,16792,13493,Livefields,Livefields,en,Album
-37.768234,-24.474092,16793,17900,"Мурнау,_Фридрих_Вильгельм",F._W._Murnau,ln,Artist
3.268597,-40.863976,16794,9461,Live_in_Australia_(Chris_Isaak_album),Live_in_Australia_(альбом_Криса_Айзека),en,Album
-13.319597,81.04019,16795,27798,"Мурамацу,_Тайсукэ",Taisuke_Muramatsu,ln,SoccerPlayer
17.109018,-46.351734,16796,9467,Live_at_the_Marquee_(Gary_Moore_album),Live_at_the_Marquee_(альбом_Гэри_Мура),en,Album
-16.20368,83.13638,16797,13290,"Мураками,_Харуки",Haruki_Murakami,ln,Writer
27.772697,-46.804344,16798,13501,Live_at_Wembley_'86,Live_at_Wembley_’86,en,Album
63.307285,-46.403183,16799,5226,Мумия_возвращается,The_Mummy_Returns,ln,Film
26.824203,-49.50483,16800,13505,Live_Intrusion,Live_Intrusion,en,Album
47.850433,69.13963,16801,546,Мумбаи,Mumbai,ln,City
-11.5085,-9.541892,16802,25551,Liu_Kang_(artist),Лю_Кан_(художник),en,Painter
45.10401,-5.8765707,16803,22872,Мужчина_в_ванне,Man_at_Bath,ln,Film
0.19817661,-12.453216,16804,9479,Little_Richard_(album),Little_Richard,en,Album
-65.43084,-30.686563,16805,24934,"Мубандже,_Франсуа",François_Moubandje,ln,SoccerPlayer
30.927485,-9.960039,16806,16643,Little_Nicky,"Никки,_дьявол-младший",en,Film
-27.306185,79.21877,16807,12500,Муассак,Moissac,ln,Settlement
29.712833,-18.137495,16808,13509,Little_Girl_(With_Blue_Eyes),Little_Girl_(With_Blue_Eyes),en,Single
61.82704,-35.32303,16809,27748,Моё_сердце_биться_перестало,The_Beat_That_My_Heart_Skipped,ln,Film
29.627518,-11.979985,16810,17163,Little_Black_Book,Маленькая_чёрная_книжка,en,Film
49.36135,-91.08189,16811,12460,Моя_гейша,My_Geisha,ln,Film
43.208317,-6.0661626,16812,11435,Little_Big_Man_(film),Маленький_большой_человек_(фильм),en,Film
-34.579227,89.541916,16813,22532,Мохаммедия,Mohammedia,ln,Settlement
-15.212161,-11.428783,16814,8091,Lin_Biao,Линь_Бяо,en,OfficeHolder
-36.929436,87.83259,16815,12504,Мохаммед_Салах,Mohamed_Salah,ln,SoccerPlayer
70.216225,-13.088283,16816,10963,Lilies_of_the_Field_(1963_film),"Полевые_лилии_(фильм,_1963)",en,Film
-35.88883,88.06153,16817,22540,Мохамед_Мунир,Mohamed_El_Monir,ln,SoccerPlayer
-38.81124,44.472305,16818,11813,Liliana_Cavani,"Кавани,_Лилиана",en,Artist
-58.905773,13.663218,16819,15810,"Моура,_Ромарио_Лейрия_де",Romário_Leiria,ln,SoccerPlayer
56.248604,-82.88522,16820,11805,Like_Father_Like_Son_(1987_film),"Каков_отец,_таков_и_сын_(фильм,_1987)",en,Film
-62.889652,-6.7810917,16821,11236,"Моура,_Вагнер",Wagner_Moura,ln,Artist
69.32974,17.704582,16822,29507,Light_&_Magic,Light_&_Magic,en,Album
102.24629,-6.592785,16823,22454,"Мотра_(фильм,_1961)",Mothra_(film),ln,Film
66.211174,-53.001995,16824,18315,Life_Is_Beautiful_(1979_film),"Жизнь_прекрасна_(фильм,_1980)",en,Film
-11.212979,86.157135,16825,20880,"Мотидзуки,_Синъити",Shinichi_Mochizuki,ln,Scientist
47.96366,-34.03928,16826,20921,Life_Among_the_Ruins,Life_Among_the_Ruins,en,Album
-63.461716,-44.98427,16827,23746,"Мотаунг,_Кайзер",Kaizer_Motaung,ln,SoccerPlayer
49.1584,62.641518,16828,25713,Liebsdorf,Либсдорф,en,Settlement
-40.861935,-81.38114,16829,3540,Московский_государственный_университет,Moscow_State_University,ln,University
6.1246285,45.11186,16830,9483,Lichtgestalt,Lichtgestalt,en,Album
-76.492256,-9.369661,16831,17218,"Москера,_Хайро",Jairo_Mosquera,ln,SoccerPlayer
-6.5758195,18.8898,16832,28011,Liam_Bridcutt,"Бридкатт,_Лиам",en,SoccerPlayer
-76.093544,-10.049108,16833,12242,"Москера,_Педро",Pedro_Mosquera,ln,SoccerPlayer
-104.504265,-10.519011,16834,11549,León_Department,Леон_(департамент),en,AdministrativeRegion
92.958496,-30.543747,16835,9978,Морпехи_(фильм),Jarhead_(film),ln,Film
-65.29895,-0.12716186,16836,17375,"León,_Nicaragua",Леон_(Никарагуа),en,Settlement
-93.13072,16.319143,16837,24624,"Морозов,_Григорий_Павлович",Grigori_Morozov,ln,SoccerPlayer
-42.42009,-14.305902,16838,22547,Levi_Hanssen,"Ханссен,_Леви",en,SoccerPlayer
-28.53939,7.6563735,16839,7258,Моробе,Morobe_Province,ln,PopulatedPlace
-105.2466,16.17346,16840,11181,Lev_Nussimbaum,"Нуссимбаум,_Лео",en,Writer
-100.23154,-6.763894,16841,18812,"Морлео,_Аркимеде",Archimede_Morleo,ln,SoccerPlayer
-81.746574,35.883728,16842,15245,Leszek_Teleszyński,"Телешиньский,_Лешек",en,Artist
-15.414219,88.336174,16843,29000,"Мориока,_Хироюки",Hiroyuki_Morioka,ln,Writer
1.3098084,27.428282,16844,12509,Leslie_Bibb,"Бибб,_Лесли",en,Artist
-68.16166,-1.9580969,16845,22770,"Морено,_Марлос",Marlos_Moreno,ln,SoccerPlayer
15.395973,71.2061,16846,13527,Les_Fleurs_du_Mal_(Therion_album),Les_Fleurs_du_Mal_(альбом),en,Album
-41.824413,-12.2331,16847,12668,"Моргенштерн,_Майя",Maia_Morgenstern,ln,Artist
20.470602,71.98048,16848,8137,Les_Cousins_(film),Кузены_(фильм),en,Film
4.814729,20.260544,16849,17646,"Морган,_Глен",Glen_Morgan,ln,Artist
17.581604,71.34327,16850,25775,Les_Abymes,Лез-Абим,en,Settlement
-73.97908,19.654303,16851,14310,"Мораэс,_Артур",Artur_Moraes,ln,SoccerPlayer
-75.74216,-6.308706,16852,25633,Leopoldo_López,"Лопес,_Леопольдо",en,Person
-76.46979,-1.5400591,16853,8416,"Мората,_Альваро",Álvaro_Morata,ln,SoccerPlayer
-79.080765,-2.1178367,16854,16177,Leonardo_Ponzio,"Понцио,_Леонардо",en,SoccerPlayer
-69.46395,-7.5556593,16855,12986,"Мора,_Хосе_Морено",José_Moreno_Mora,ln,SoccerPlayer
-79.00509,-2.1715708,16856,24505,Leonardo_Padura_Fuentes,"Падура,_Леонардо",en,Person
-73.81878,-7.794745,16857,17860,"Мора,_Фелипе",Felipe_Mora,ln,SoccerPlayer
-6.0131497,-7.924222,16858,10781,Leonard_Rosenman,"Розенман,_Леонард",en,MusicalArtist
62.651863,-19.30571,16859,22482,Монти_Пайтон_и_Священный_Грааль,Monty_Python_and_the_Holy_Grail,ln,Film
-28.357475,-70.489105,16860,25757,Lennon_Naked,Леннон_без_прикрас,en,Work
-41.300133,-58.49926,16861,22546,Монтесума_I,Moctezuma_I,ln,Person
-3.381478,30.811747,16862,20937,Leichenlager,Leichenlager,en,Album
-46.50916,21.408789,16863,22496,Монтес-де-Оро_(кантон),Montes_de_Oro_(canton),ln,PopulatedPlace
31.717882,-18.855522,16864,19391,Legally_Blonde,Блондинка_в_законе,en,Film
-65.54623,-10.212478,16865,18756,"Монтерросо,_Аугусто",Augusto_Monterroso,ln,Writer
9.761542,-57.334145,16866,9487,Legacy:_The_Greatest_Hits_Collection,Legacy:_The_Greatest_Hits_Collection,en,Album
-11.841112,-26.667904,16867,17146,"Монтгомери,_Джон_Майкл",John_Michael_Montgomery,ln,MusicalArtist
60.782234,-6.7829585,16868,20939,Legacy:_The_Absolute_Best,Legacy:_The_Absolute_Best,en,Album
-58.466465,-70.486916,16869,16438,Монтазо,Montazeau,ln,Settlement
24.387691,39.80121,16870,25703,"Leek,_Staffordshire",Лик_(Стаффордшир),en,Settlement
-58.347878,-71.85606,16871,16440,Монтагрие,Montagrier,ln,Settlement
6.3778806,-5.977305,16872,22881,Lee_Tae-min,Тхэмин,en,MusicalArtist
-42.874596,29.737738,16873,22520,Монконтур_(Кот-д’Армор),"Moncontour,_Côtes-d'Armor",ln,Settlement
6.522933,-5.475195,16874,25721,Lee_Hsien_Loong,Ли_Сяньлун,en,OfficeHolder
-32.988956,41.625484,16875,28912,"Монер,_Изабела",Isabela_Moner,ln,Artist
6.0709233,-5.3790364,16876,25719,Lee_Hoi-chang,Ли_Хвечхан,en,OfficeHolder
-38.67083,42.9161,16877,16444,Монен,Monein,ln,Settlement
-79.11445,-12.302945,16878,19151,Leandro_Vega,"Вега,_Леандро",en,SoccerPlayer
-22.44538,71.3895,16879,22522,Момчил,Momchil,ln,Person
-79.27373,-12.451354,16880,16375,Leandro_Paredes,"Паредес,_Леандро",en,SoccerPlayer
-71.47545,46.827667,16881,16446,Момо_(футболист),Momo_(Spanish_footballer),ln,SoccerPlayer
-79.4986,-12.0654125,16882,19621,Leandro_Barrera,"Баррера,_Леандро",en,SoccerPlayer
103.00878,5.484692,16883,14616,Молодость_(фильм),Youth_(2015_film),ln,Film
15.890616,76.71725,16884,2591,Le_choc,"Шок_(фильм,_1982)",en,Film
-64.87323,85.11229,16885,22524,Мойынкумский_район,Moiynkum_District,ln,PopulatedPlace
15.609896,73.178246,16886,13535,Le_Sac_des_Filles,Le_Sac_des_Filles,en,Album
66.527245,13.495707,16887,22436,Мой_парень_—_киллер,Mr._Right_(2015_film),ln,Film
15.162626,75.22073,16888,13537,"Le_Roi_Est_Mort,_Vive_Le_Roi!","Le_Roi_est_mort,_vive_le_Roi!_(альбом)",en,Album
57.482243,-68.90662,16889,21700,Мой_лучший_любовник,Prime_(film),ln,Film
36.74783,-30.218485,16890,25205,Le_Million,Миллион_(фильм),en,Film
-87.95907,-14.533385,16891,8562,"Мозес,_Виктор",Victor_Moses,ln,SoccerPlayer
15.411501,77.288246,16892,20945,Le_Frisur,Le_Frisur_(альбом),en,Album
-63.997696,51.84771,16893,7276,Можи-Мирин_(футбольный_клуб),Mogi_Mirim_Esporte_Clube,ln,SoccerClub
16.024961,78.050354,16894,16017,Le_Divorce,"Развод_(фильм,_2003)",en,Film
51.683342,-38.509544,16895,22612,Могучие_морфы:_Рейнджеры_силы,Mighty_Morphin_Power_Rangers:_The_Movie,ln,Film
97.77448,-18.096983,16896,8171,Le_Chat_(film),"Кот_(фильм,_1971)",en,Film
-9.692693,-46.453503,16897,16684,Мобильные_ТелеСистемы,MTS_(network_provider),ln,Company
-39.84052,43.295513,16898,19681,Lavinia_Bazhbeuk-Melikyan,"Бажбеук-Меликян,_Лавиния_Александровна",en,Painter
74.20936,-78.59984,16899,22420,Многократные_сарказмы,Multiple_Sarcasms,ln,Film
-16.118484,34.96746,16900,25815,Lauca_River,Лаука,en,River
-30.230778,-11.699901,16901,21864,"Младенов,_Пётр",Petar_Mladenov,ln,Person
40.354454,33.04899,16902,1275,Latin,Латинский_язык,en,Language
-8.240054,0.18688194,16903,13072,"Мишель,_Джеймс_Аликс",James_Michel,ln,OfficeHolder
55.51724,-21.403896,16904,10945,Last_of_the_Dogmen,Последний_из_племени_людей-псов,en,Film
73.711586,-7.656364,16905,22624,Михай_Храбрый_(фильм),Michael_the_Brave_(film),ln,Film
-31.330538,6.1628222,16906,17431,Laroin,Ларуэн,en,Settlement
-88.09439,-9.787317,16907,19822,"Мифсуд,_Уго_Паскуале",Ugo_Pasquale_Mifsud,ln,Person
-25.909355,35.06557,16908,25847,"Landser,_Haut-Rhin",Ландсер,en,Settlement
-106.89693,-11.054393,16909,22614,Мифи_(департамент),Mifi_(department),ln,PopulatedPlace
-48.24347,3.6909304,16910,25849,Landriano,Ландриано,en,Settlement
-3.5009186,5.1159067,16911,23646,"Митчелл,_Кит",Keith_Mitchell,ln,OfficeHolder
-57.133186,-9.461578,16912,11933,Lamberto_Zannier,"Заньер,_Ламберто",en,OfficeHolder
-71.667305,-37.809498,16913,28898,"Митчелл,_Джозеф_Стэнли",J._S._Mitchell,ln,Scientist
-95.66776,1.3598969,16914,23171,"Lajos_Szűcs_(footballer,_born_1943)","Сюч,_Лайош_(1943)",en,SoccerPlayer
-80.36004,44.48505,16915,12884,"Митроглу,_Константинос",Konstantinos_Mitroglou,ln,SoccerPlayer
-9.274456,48.21599,16916,25841,Lagnieu,Ланьё,en,Settlement
-29.369425,-50.77139,16917,17978,Митико,Empress_Michiko,ln,Person
-1.0232085,-35.737835,16918,13539,Lady_Lou,Lady_Lou,en,Single
30.757406,9.07906,16919,22434,Мистер_и_миссис_Бридж,Mr._and_Mrs._Bridge,ln,Film
77.01098,6.571582,16920,11563,Lady_Jane_(1986_film),Леди_Джейн_(фильм),en,Film
34.858948,-27.020205,16921,28412,Мистер_Бин_на_отдыхе,Mr._Bean's_Holiday,ln,Film
-35.651123,69.154724,16922,22971,Lacina_Traoré,"Траоре,_Ласина",en,SoccerPlayer
71.98107,42.152542,16923,11920,Миссия_«Серенити»,Serenity_(film),ln,Film
3.5555286,59.468327,16924,17457,Labets-Biscay,Лабетс-Биске,en,Settlement
82.48049,-1.2101697,16925,8810,"Миссия_(фильм,_1986)",The_Mission_(1986_film),ln,Film
7.944667,67.57462,16926,17463,La_Rochebeaucourt-et-Argentine,Ла-Рошбокур-э-Аржантин,en,Settlement
42.99586,68.17623,16927,12520,Миссисипи_в_огне,Mississippi_Burning,ln,Film
7.1644416,64.8294,16928,25931,La_Pouge,Ла-Пуж,en,Settlement
60.95552,-51.39835,16929,16474,Мисима:_Жизнь_в_четырёх_главах,Mishima:_A_Life_in_Four_Chapters,ln,Film
6.1541796,64.45935,16930,25929,La_Piarre,Ла-Пьяр,en,Settlement
-88.02357,25.965847,16931,25536,"Мирошниченко,_Денис_Андреевич",Denys_Miroshnichenko,ln,SoccerPlayer
6.254627,64.79166,16932,25935,La_Mure,Ла-Мюр,en,Settlement
-41.41395,83.25051,16933,12524,Мирза_Али_Асгар_Хан_Амин_аль-Султан,Mirza_Ali_Asghar_Khan_Amin_al-Soltan,ln,Person
7.3001437,62.42618,16934,13545,La_Isla_Bonita,La_Isla_Bonita,en,Single
-65.58603,4.4532485,16935,24426,"Миранда,_Эрминио",Herminio_Miranda,ln,SoccerPlayer
8.174416,64.76049,16936,25899,La_Chapelotte,Ла-Шаплот,en,Settlement
-68.694016,-3.4566553,16937,16482,"Миранда,_Жуан",Miranda_(footballer),ln,SoccerPlayer
8.910721,65.695,16938,17461,La_Chapelle-Montmoreau,Ла-Шапель-Монморо,en,Settlement
-6.785716,61.516846,16939,16484,Мирамар_Мисьонес,Miramar_Misiones,ln,SoccerClub
8.702055,65.59302,16940,25901,La_Chapelle-Baloue,Ла-Шапель-Балу,en,Settlement
-5.9417415,84.139465,16941,16490,"Минэгиси,_Минами",Minami_Minegishi,ln,MusicalArtist
8.695109,64.77382,16942,25917,"La_Cellette,_Creuse",Ла-Селлет,en,Settlement
26.31208,71.87606,16943,22576,Минорвиль,Minorville,ln,Settlement
8.782,63.12819,16944,25943,La_Brionne,Ла-Брион,en,Settlement
-9.033649,51.5935,16945,22580,Мингора,Mingora,ln,Settlement
41.032784,25.788406,16946,17787,L_(South_Korean_singer),Ким_Мёнсу,en,MusicalArtist
-87.60513,34.265896,16947,15472,"Мильский,_Станислав",Stanisław_Milski,ln,Artist
9.063329,73.801994,16948,12351,L'Éternel_retour,"Вечное_возвращение_(фильм,_1943)",en,Film
-96.56423,24.065784,16949,19646,"Мильнер,_Виктор",Victor_Milner,ln,Artist
16.690256,70.41468,16950,22281,L'argent_des_autres,"Чужие_деньги_(фильм,_1978)",en,Film
-64.121544,46.05285,16951,16498,Миллуолл_(футбольный_клуб),Millwall_F.C.,ln,SoccerClub
-49.566044,20.170858,16952,24549,L'Hospitalet_de_Llobregat,Оспиталет,en,Settlement
-78.34861,30.061083,16953,19268,"Милер,_Зденек",Zdeněk_Miler,ln,Person
-63.781498,18.6436,16954,10907,L'Avventura,Приключение_(фильм),en,Film
-57.22159,-38.852383,16955,12256,"Милгром,_Пол",Paul_Milgrom,ln,Scientist
4.0496016,34.299686,16956,25947,Königswinter,Кёнигсвинтер,en,Town
24.233997,51.785126,16957,22592,Мила_(город),"Mila,_Algeria",ln,City
-4.33143,-61.822742,16958,20963,Kylie_Minogue_(album),Kylie_Minogue_(альбом),en,Album
-55.44097,65.564476,16959,22590,Мила_(вилайет),Mila_Province,ln,PopulatedPlace
-21.21288,23.285437,16960,25973,"Kusić,_Bela_Crkva",Кусич,en,Village
-98.02315,30.142317,16961,19582,"Мечьяр,_Владимир",Vladimír_Mečiar,ln,OfficeHolder
-36.630737,-23.167843,16962,14793,Kurt_Otto_Friedrichs,"Фридрихс,_Курт_Отто",en,Scientist
-54.518795,2.77777,16963,17656,"Меццоджорно,_Джованна",Giovanna_Mezzogiorno,ln,Artist
-23.31079,-9.723343,16964,24827,Kurt_Nilsen,"Нильсен,_Курт_(певец)",en,MusicalArtist
-23.132778,56.48592,16965,16562,Мехсана,Mehsana,ln,City
-60.852867,84.81368,16966,17491,Kumkurgan_District,Кумкурганский_район,en,PopulatedPlace
-20.19431,61.373363,16967,22764,"Мехран,_Марша",Marsha_Mehran,ln,Writer
-16.43124,50.785294,16968,17493,Kumkurgan,Кумкурган,en,Town
-65.37329,-20.053682,16969,12698,"Мехия,_Луис",Luis_Mejía,ln,SoccerPlayer
-85.71599,39.24107,16970,12689,Krystyna_Ankwicz,"Анквич,_Кристина",en,Artist
42.204563,10.946151,16971,20672,Мехико_(штат),State_of_Mexico,ln,PopulatedPlace
42.043198,-42.816963,16972,8149,Krov_za_krov,Кровь_за_кровь,en,Album
-18.627752,57.877476,16973,22918,Мехеллат_(шахрестан),Mahallat_County,ln,PopulatedPlace
-84.675476,55.124367,16974,26029,Krotoszyn,Кротошин,en,Settlement
44.992325,38.838383,16975,22920,Мехеллат,Mahallat,ln,City
-25.978329,100.59114,16976,18167,Kristapor_Ivanyan,"Иванян,_Христофор_Иванович",en,MilitaryPerson
24.730722,-1.8626093,16977,20374,Методы_доктора_Кэри,The_Carey_Treatment,ln,Film
-45.786797,-50.507515,16978,4031,Krešimir_III_of_Croatia,Крешимир_III,en,Person
-10.783767,-0.8074238,16979,23946,"Меткалф,_Джесси",Jesse_Metcalfe,ln,Artist
61.763676,44.40819,16980,10033,Krasnoye_Selo–Ropsha_Offensive,Январский_гром_(операция),en,MilitaryConflict
-25.333826,-42.592316,16981,21248,"Мерфи,_Рошин",Róisín_Murphy,ln,MusicalArtist
-9.999053,58.247196,16982,17509,Koudougou,Кудугу,en,Settlement
-70.52025,-4.9969606,16983,17090,"Мерсьер,_Хуан_Игнасио",Juan_Ignacio_Mercier,ln,SoccerPlayer
-15.583892,76.6225,16984,11699,Komitas,Комитас,en,Person
-52.2481,-15.298974,16985,24768,"Меркатор,_Герард",Gerardus_Mercator,ln,Scientist
-14.737383,35.579575,16986,26171,Koksoak_River,Коксоак,en,River
-56.98236,17.163025,16987,7804,"Мерида,_Фран",Fran_Mérida,ln,SoccerPlayer
-66.30788,-54.310333,16988,19257,Kofi_Abrefa_Busia,"Бусиа,_Кофи_Абрефа",en,OfficeHolder
-100.88056,24.420242,16989,22110,"Меньшиков,_Олег_Евгеньевич",Oleg_Menshikov,ln,Artist
-8.032929,78.129486,16990,29535,KiwiRail,KiwiRail,en,Company
-105.30142,-10.495778,16991,16552,Менуа_(департамент),Menoua,ln,PopulatedPlace
18.607004,-57.87915,16992,20971,Kiss_the_Goat_(Lord_Belial_album),Kiss_the_Goat,en,Album
-88.66711,-5.896995,16993,24580,"Менсия,_Густаво",Gustavo_Mencia,ln,SoccerPlayer
20.554825,-57.617817,16994,6747,Kiss_Alive_35,Kiss_Alive_35,en,Album
-58.106327,0.30979583,16995,29116,"Менотти,_Джанкарло",Gian_Carlo_Menotti,ln,Person
-17.654905,59.08884,16996,17771,Kishanganj,Кишангандж,en,Town
-30.037415,4.177288,16997,12948,"Менез,_Жереми",Jérémy_Ménez,ln,SoccerPlayer
73.86081,-62.695602,16998,3353,Kingsman:_The_Secret_Service,Kingsman:_Секретная_служба,en,Film
-76.69709,-3.5179605,16999,13838,"Мендоса,_Давид_Бернардо",David_Mendoza_Ayala,ln,SoccerPlayer
59.1329,-8.085577,17000,11359,King_Arthur:_Legend_of_the_Sword,"Меч_короля_Артура_(фильм,_2017)",en,Film
-59.301308,-5.1661615,17001,13624,"Мена,_Эухенио",Eugenio_Mena,ln,SoccerPlayer
27.581676,51.914455,17002,9513,Kill_City,Kill_City,en,Album
-65.96151,9.221017,17003,10588,"Мело_да_Силва,_Клемер",Clemer,ln,Person
49.043533,72.0721,17004,26233,Kiffis,Киффи,en,Settlement
17.550362,11.073307,17005,27014,Мелкий-мелкий_буржуа,An_Average_Little_Man,ln,Film
-47.01782,69.875694,17006,28643,Khyzyr_Appayev,"Аппаев,_Хызыр_Хакимович",en,SoccerPlayer
-100.734344,21.424845,17007,27576,"Меладзе,_Валерий_Шотаевич",Valery_Meladze,ln,MusicalArtist
-45.72651,71.83097,17008,10579,Khosrov_bey_Sultanov,"Султанов,_Хосров-бек_Паша-бек_оглы",en,OfficeHolder
-87.79992,-14.482069,17009,5118,"Мейер,_Виктор",Viktor_Meyer,ln,Scientist
-55.397243,56.07185,17010,22519,Kharkiv,Харьков,en,City
-70.38395,-2.0552142,17011,17092,"Медина,_Хуан_Карлос",Juan_Carlos_Medina,ln,SoccerPlayer
-40.0506,83.34156,17012,11451,Khalid_Maqbool,"Макбул,_Халид",en,OfficeHolder
-101.08473,19.3875,17013,6430,"Медведев,_Алексей_Сергеевич",Aleksei_Medvedev_(footballer),ln,Person
-43.340214,32.09488,17014,26119,Kewullay_Conteh,"Конте,_Кевуллай",en,SoccerPlayer
-11.707432,97.020454,17015,22682,Мбому_(префектура),Mbomou,ln,PopulatedPlace
-7.5954823,7.892654,17016,21987,Kevin_Hernández,"Эрнандес,_Кевин",en,SoccerPlayer
-26.16961,-26.20539,17017,24126,"Мбенза,_Исаак",Isaac_Mbenza,ln,SoccerPlayer
-14.282638,35.742695,17018,26289,Kerzhenets_River,Керженец,en,River
1.6678654,23.596222,17019,10262,"Мбаинимарама,_Фрэнк",Frank_Bainimarama,ln,OfficeHolder
-0.49468532,4.9679527,17020,27461,Kenny_Garrett,"Гарретт,_Кенни",en,MusicalArtist
-74.59367,-0.7953729,17021,26134,"Маяда,_Камило",Camilo_Mayada,ln,SoccerPlayer
